,id,title,authors,venue,year
236,290597,algebraic change propagation for semijoin and outerjoin queries,"timothy griffin, bharat kumar",acm sigmod record ,1998
237,290596,enhanced nearest neighbour search on the r-tree,"king lum cheung, ada wai-chee fu",acm sigmod record ,1998
238,290595,report on the 5th international workshop on knowledge representation meets databases (krdb'98),"alex borgida, vinay k. chaudhri, martin staudt",acm sigmod record ,1998
239,288089,safe stratified datalog with integer order does not have syntax,"alexei p. stolboushkin, michael a. taitslin",acm transactions on database systems (tods) ,1998
240,280356,dbminer: interactive mining of multiple-level knowledge in relational databases,"jaiwei han, youngjian fu, wei wang, jenny chiang, osmar r. za&#239;ane, krzysztof koperski",international conference on management of data,1996
241,280357,prospector: a content-based multimedia server for massively parallel architectures,"s. choo, w. o'connell, g. linerman, h. chen, k. ganapathy, a. biliris, e. panagos, d. schrader",international conference on management of data,1996
242,280354,dbsim: a simulation tool for predicting database performance,"mark lefler, mark stokrp, craig wong",international conference on management of data,1996
243,280355,lore: a lightweight object repository for semistructured data,"dallan quass, jennifer widom, roy goldman, kevin haas, qingshan luo, jason mchugh, svetlozar nestorov, anand rajaraman, hugo rivero, serge abiteboul, jeff ullman, janet wiener",international conference on management of data,1996
244,280360,capbased-ams: a capability-based and event-driven activity management system,"patrick c. k. hung, helen p. yeung, kamalakar karlapalem",international conference on management of data,1996
245,280361,the multiview project: object-oriented view technology and applications,"e. a. rundensteiner, h. a. kuno, y.-g. ra, v. crestana-taube, m. c. jones, p. j. marron",international conference on management of data,1996
246,280358,metu interoperable database system,"asuman dogac, ugur halici, ebru kilic, gokhan ozhan, fatma ozcan, sena nural, cevdet dengi, sema mancuhan, budak arpinar, pinar koksal, cem evrendilek",international conference on management of data,1996
247,280359,sonar: system for optimized numeric association rules,"takeshi fukuda, yasuhiko morimoto, shinichi morishita, takeshi tokuyama",international conference on management of data,1996
248,280348,repository system engineering,pillip a. bernstein,international conference on management of data,1996
249,280349,databases and visualization,daniel a. keim,international conference on management of data,1996
250,278249,"adaptive, fine-grained sharing in a client-server oodbms: a callback-based approach","markos zaharioudakis, michael j. carey, michael j. franklin",acm transactions on database systems (tods) ,1997
251,280347,the ins and outs (and everything in between) of data warehousing,"phil fernandez, donovan schneider",international conference on management of data,1996
252,280352,thinksheet: a tool for tailoring complex documents,"peter piatko, roman yangarber, daoi lin, dennis shasha",international conference on management of data,1996
253,280353,hyperstorm-administering structured documents using object-oriented database technology,"klemens b&#246;hm, karl aberer",international conference on management of data,1996
254,280350,state of the art in workflow management research and products,c. mohan,international conference on management of data,1996
255,280351,data mining techniques,jiawei han,international conference on management of data,1996
256,375730,minimization of tree pattern queries,"sihem amer-yahia, sungran cho, laks v. s. lakshmanan, divesh srivastava",international conference on management of data,2001
257,375729,data-driven understanding and refinement of schema mappings,"ling ling yan, ren&#233;e j. miller, laura m. haas, ronald fagin",international conference on management of data,2001
258,375728,communication-efficient distributed mining of association rules,"assaf schuster, ran wolff",international conference on management of data,2001
259,375727,selectivity estimation using probabilistic models,"lise getoor, benjamin taskar, daphne koller",international conference on management of data,2001
260,375724,applying the golden rule of sampling for query estimation,"yi-leh wu, divyakant agrawal, amr el abbadi",international conference on management of data,2001
261,375723,monitoring xml data on the web,"benjamin nguyen, serge abiteboul, gr&#233;gory cobena, miha&#237; preda",international conference on management of data,2001
262,375722,on supporting containment queries in relational database management systems,"chun zhang, jeffrey naughton, david dewitt, qiong luo, guy lohman",international conference on management of data,2001
263,375720,updating xml,"igor tatarinov, zachary g. ives, alon y. halevy, daniel s. weld",international conference on management of data,2001
264,375744,the nimble integration engine,"denise draper, alon y. halevy, daniel s. weld",international conference on management of data,2001
265,375743,experiences in mining aviation safety data,"zohreh nazeri, eric bloedorn, paul ostwald",international conference on management of data,2001
266,375742,catalog management in websphere commerce suite,thomas maguire,international conference on management of data,2001
267,375739,content integration for e-business,"michael stonebraker, joseph m. hellerstein",international conference on management of data,2001
268,375737,the network is the database: data management for highly distributed systems,"julio c. navas, michael wynblatt",international conference on management of data,2001
269,375736,enabling dynamic content caching for database-driven web sites,"k. sel&#231;uk candan, wen-syan li, qiong luo, wang-pin hsiung, divyakant agrawal",international conference on management of data,2001
270,375733,"storhouse metanoia - new applications for database, storage &; data warehousing","felipe cari&#241;o, jr., pekka kostamaa, art kaufmann, john burgess",international conference on management of data,2001
