,id,title,authors,venue,year
207,conf/vldb/DiwanRSS96,clustering techniques for minimizing external path length,"a. a. diwan, s. sudarshan, sanjeeva rane, s. seshadri",vldb,1996
208,conf/vldb/Sterling98,the national medical knowledge bank,warren sterling,vldb,1998
209,journals/vldb/AtluriJY03,guest editorial,"vijay atluri, anupam joshi, yelena yesha",vldb j.,2003
210,journals/sigmod/MotroA03,report on fqas 2002: fifth international conference on flexible query answering systems,"amihai motro, troels andreasen",sigmod record,2003
211,conf/vldb/AggarwalY02,an automated system for web portal personalization,"philip s. yu, charu c. aggarwal",vldb,2002
212,conf/vldb/PereiraFJLS01,webfilter: a high-throughput xml-based publish and subscribe system,"françoise fabret, dennis shasha, hans-arno jacobsen, françois llirbat, joão pereira",vldb,2001
213,journals/sigmod/ClementLGMK97,ogdi: toward interoperability among geospatial databases,"denis gouin, henry kucera, christian larouche, gilles clement, paul morin",sigmod record,1997
214,journals/sigmod/Franklin00,editor's notes,michael j. franklin,sigmod record,2000
215,conf/sigmod/KanthAS98,dimensionality reduction for similarity searching in dynamic databases,"ambuj k. singh, kothuri venkata ravi kanth, divyakant agrawal",sigmod conference,1998
216,conf/vldb/AdiBEY00,push technology personalization through event correlation,"asaf adi, david botzer, tali yatzkar-haham, opher etzion",vldb,2000
217,conf/vldb/Pogue98,oracle industrial exhibit,amy pogue,vldb,1998
218,conf/vldb/AlsabtiRS97,a one-pass algorithm for accurately estimating quantiles for disk-resident data,"khaled alsabti, vineet singh, sanjay ranka",vldb,1997
219,journals/sigmod/Liu01a,editor's notes,ling liu,sigmod record,2001
220,conf/vldb/PopaVMHF02,translating web data,"renée j. miller, ronald fagin, yannis velegrakis, mauricio a. hernández, lucian popa",vldb,2002
221,conf/sigmod/Bernstein96,repository system engineering,philip a. bernstein,sigmod conference,1996
222,journals/sigmod/CeriKKLOSV00,sigmod sister societies,"z. meral özsoyoglu, stefano ceri, victor vianu, masaru kitsuregawa, leonid a. kalinichenko, hongjun lu, richard t. snodgrass",sigmod record,2000
223,journals/vldb/TurkerG01,semantic integrity support in sql: 1999 and commercial (object-)relational database management systems,"michael gertz, can türker",vldb j.,2001
224,journals/vldb/KemperK95,"adaptable pointer swizzling strategies in object bases: design, realization, and quantitative analysis","alfons kemper, donald kossmann",vldb j.,1995
225,conf/sigmod/Cotton02,implementing xquery,paul cotton,sigmod conference,2002
226,conf/vldb/ChakrabartiSD98,mining surprising patterns using temporal description length,"soumen chakrabarti, byron dom, sunita sarawagi",vldb,1998
227,conf/sigmod/GaoW02,continually evaluating similarity-based pattern queries on a streaming time series,"like gao, xiaoyang sean wang",sigmod conference,2002
228,conf/vldb/KoudasGGSV03,efficient approximation of optimization queries under parametric aggregation constraints,"dimitrios gunopulos, nick koudas, divesh srivastava, michail vlachos, sudipto guha",vldb,2003
229,journals/vldb/VaghaniRKSSLH94,the aditi deductive database system,"kotagiri ramamohanarao, david b. kemp, jayen vaghani, tim s. leask, james harland, peter j. stuckey, zoltan somogyi",vldb j.,1994
230,conf/sigmod/ChaudhuriMN99,on random sampling over joins,"vivek r. narasayya, surajit chaudhuri, rajeev motwani",sigmod conference,1999
231,conf/vldb/WaasCB01,feedbackbypass: a new approach to interactive similarity query processing,"paolo ciaccia, florian waas, ilaria bartolini",vldb,2001
232,conf/sigmod/AdaliSS99,a multimedia presentation algebra,"maria luisa sapino, sibel adali, v. s. subrahmanian",sigmod conference,1999
233,journals/tods/FraternaliT95,a structured approach for the definition of the semantics of active databases,"letizia tanca, piero fraternali",acm trans. database syst.,1995
234,conf/vldb/AgrawalS94,fast algorithms for mining association rules in large databases,"ramakrishnan srikant, rakesh agrawal",vldb,1994
235,conf/vldb/Baumann03,"large-scale, standards-based earth observation imagery and web mapping services",peter baumann,vldb,2003
236,conf/sigmod/WangCMSSZ94,combinatorial pattern discovery for scientific data: some preliminary results,"kaizhong zhang, jason tsong-li wang, bruce a. shapiro, thomas g. marr, gung-wei chirn, dennis shasha",sigmod conference,1994
237,conf/sigmod/PatelD96,partition based spatial-merge join,"david j. dewitt, jignesh m. patel",sigmod conference,1996
238,conf/vldb/WeberSNSS03,webservice composition with o'grape and osiris,"christoph schuler, hans-jörg schek, patrick neukomm, roger weber, heiko schuldt",vldb,2003
239,conf/vldb/KeimH99,optimal grid-clustering: towards breaking the curse of dimensionality in high-dimensional clustering,"daniel a. keim, alexander hinneburg",vldb,1999
240,journals/sigmod/SchlageterBHMSW95,the database group at university of hagen (fernuniversitaet),"silke mittrach, gunter schlageter, thomas berkel, andreas scherer, eberhard heuel, wolfgang wilkes",sigmod record,1995
241,conf/sigmod/DeligiannakisR03,extended wavelets for multiple measures,"antonios deligiannakis, nick roussopoulos",sigmod conference,2003
242,conf/vldb/WitkowskiBBFGSS03,business modelling using sql spreadsheets,"nathan folkert, abhinav gupta, andrew witkowski, srikanth bellamkonda, lei sheng, tolga bozkaya, sankar subramanian",vldb,2003
243,conf/sigmod/SeidlK98,optimal multi-step k-nearest neighbor search,"thomas seidl, hans-peter kriegel",sigmod conference,1998
244,conf/sigmod/Aggarwal02,"hierarchical subspace sampling: a unified framework for high dimensional data reduction, selectivity estimation and nearest neighbor search",charu c. aggarwal,sigmod conference,2002
245,journals/vldb/FangGM96,an experimental system for object-based sharing in federated databases,"shahram ghandeharizadeh, doug fang",vldb j.,1996
246,conf/sigmod/Moore95,the lotus notes storage system,kenneth moore,sigmod conference,1995
247,conf/vldb/AbiteboulABBNM03,schema-driven customization of web services,"bernd amann, serge abiteboul, jérôme baumgarten, omar benjelloun, tova milo, frederic dang ngoc",vldb,2003
248,journals/tods/PolyzoisG94,evaluation of remote backup algorithms for transaction-processing systems,"christos a. polyzois, hector garcia-molina",acm trans. database syst.,1994
249,conf/sigmod/Miller98,using schematically heterogeneous structures,renée j. miller,sigmod conference,1998
250,conf/vldb/KemperKW99,generalised hash teams for join and group-by,"donald kossmann, alfons kemper, christian wiesner",vldb,1999
251,conf/sigmod/PossSKL02,"tpc-ds, taking decision support benchmarking to the next level","bryan smith, meikel pöss, lubor kollár, per-åke larson",sigmod conference,2002
252,conf/vldb/VenkataramanZ98,heterogeneous database query optimization in db2 universal datajoiner,"shivakumar venkataraman, tian zhang",vldb,1998
253,conf/vldb/FlodinR95,processing object-oriented queries with invertible late bound functions,"tore risch, staffan flodin",vldb,1995
254,journals/sigmod/Fagin02,combining fuzzy information: an overview,ronald fagin,sigmod record,2002
255,conf/vldb/NicklasGS03,"nexusscout: an advanced location-based application on a distributed, open mediation platform","matthias großmann, thomas schwarz, daniela nicklas",vldb,2003
256,conf/vldb/EsterKSWX98,incremental clustering for mining in a data warehousing environment,"xiaowei xu, michael wimmer, jörg sander, martin ester, hans-peter kriegel",vldb,1998
257,conf/sigmod/FaginKS03,efficient similarity search and classification via rank aggregation,"ravi kumar, d. sivakumar, ronald fagin",sigmod conference,2003
258,journals/vldb/BerchtoldKK97,using extended feature objects for partial similarity retrieval,"hans-peter kriegel, stefan berchtold, daniel a. keim",vldb j.,1997
259,journals/vldb/MedjahedBE03,composing web services on the semantic web,"athman bouguettaya, brahim medjahed, ahmed k. elmagarmid",vldb j.,2003
260,conf/sigmod/DeshpandeNGS03a,irisnet: internet-scale resource-intensive sensor services,"amol deshpande, suman kumar nath, phillip b. gibbons, srinivasan seshan",sigmod conference,2003
261,conf/sigmod/HoAMS97,range queries in olap data cubes,"ching-tien ho, rakesh agrawal, nimrod megiddo, ramakrishnan srikant",sigmod conference,1997
262,conf/sigmod/ReissK03,a characterization of the sensitivity of query optimization to storage access cost parameters,"tapas kanungo, frederick reiss",sigmod conference,2003
263,conf/vldb/RamanRH99,online dynamic reordering for interactive data processing,"bhaskaran raman, joseph m. hellerstein, vijayshankar raman",vldb,1999
264,journals/vldb/TanGO00,progressive evaluation of nested aggregate queries,"cheng hian goh, beng chin ooi, kian-lee tan",vldb j.,2000
265,journals/tods/Jagadish95,the incinerate data model,h. v. jagadish,acm trans. database syst.,1995
266,journals/sigmod/OukselS99,semantic interoperability in global information systems: a brief introduction to the research area and the special section,"amit p. sheth, aris m. ouksel",sigmod record,1999
267,conf/sigmod/FegarasSRM00,lambda-db: an odmg-based object-oriented dbms,"arvind rajendran, david maier, leonidas fegaras, chandrasekhar srinivasan",sigmod conference,2000
268,conf/sigmod/Blakeley96,data access for the masses through ole db,josé a. blakeley,sigmod conference,1996
269,conf/sigmod/MamoulisP99,integration of spatial join algorithms for processing multiple inputs,"nikos mamoulis, dimitris papadias",sigmod conference,1999
270,journals/sigmod/SofferMC02,report on the mobile search workshop at www 2002,"bay-wei chang, yoëlle s. maarek, aya soffer",sigmod record,2002
271,conf/sigmod/LoR96,spatial hash-joins,"ming-ling lo, chinya v. ravishankar",sigmod conference,1996
272,journals/vldb/LinJF94,the tv-tree: an index structure for high-dimensional data,"king-ip lin, h. v. jagadish, christos faloutsos",vldb j.,1994
273,conf/vldb/SripadaW94,cumulative updates,"beat wüthrich, suryanarayana m. sripada",vldb,1994
274,journals/sigmod/SalgadoE03,report on the 17th brazilian symposium on database systems (sbbd 2002),"nina edelweiss, ana carolina salgado",sigmod record,2003
275,journals/sigmod/Snodgrass01a,accessibility of the database literature,richard t. snodgrass,sigmod record,2001
276,journals/sigmod/Stonebraker02,too much middleware,michael stonebraker,sigmod record,2002
277,conf/sigmod/Rosenthal01,will database researchers have any role in data security? (panel abstract),arnon rosenthal,sigmod conference,2001
278,conf/sigmod/LahiriJJC98,"50,000 users on an oracle8 universal server database","ashok josji, tirthankar lahiri, amit jasuja, sumanta chatterjee",sigmod conference,1998
279,conf/vldb/ChangG00,approximate query translation across heterogeneous information sources,"hector garcia-molina, kevin chen-chuan chang",vldb,2000
280,conf/vldb/Blecken00,media360 workflow-implementing a workflow engine inside a database,carsten blecken,vldb,2000
281,conf/sigmod/HeC03,statistical schema matching across web query interfaces,"bin he, kevin chen-chuan chang",sigmod conference,2003
282,journals/vldb/HuangDT99,constant time permutation: an efficient block allocation strategy for variable-bit-rate continuous media data,"jen-wen ding, yueh-min huang, shiao-li tsao",vldb j.,1999
283,journals/tods/KossmannFDA00,cache investment: integrating query optimization and distributed data placement,"donald kossmann, gerhard drasch, michael j. franklin",acm trans. database syst.,2000
284,journals/sigmod/Franklin97b,editor's notes,michael j. franklin,sigmod record,1997
285,journals/sigmod/Mendelzon98,information director's message,alberto o. mendelzon,sigmod record,1998
286,journals/sigmod/BabuW01,continuous queries over data streams,"jennifer widom, shivnath babu",sigmod record,2001
287,journals/sigmod/Fong97,converting relational to object-oriented databases,joseph fong,sigmod record,1997
288,conf/sigmod/HouZ95,enhancing database correctness: a statistical approach,"wen-chi hou, zhongyang zhang",sigmod conference,1995
289,journals/sigmod/GeppertD94,constructing the next 100 database management systems,"andreas geppert, klaus r. dittrich",sigmod record,1994
290,conf/sigmod/HanPDW01,efficient computation of iceberg cubes with complex measures,"guozhu dong, jian pei, jiawei han, ke wang",sigmod conference,2001
291,conf/vldb/CooperSFHS01,a fast index for semistructured data,"brian cooper, gísli r. hjaltason, michael j. franklin, neal sample, moshe shadmon",vldb,2001
292,conf/sigmod/ProcopiucJAM02,a monte carlo algorithm for fast projective clustering,"michael jones, pankaj k. agarwal, t. m. murali, cecilia magdalena procopiuc",sigmod conference,2002
293,journals/sigmod/CaleroPR03,towards a database body of knowledge: a study from spain,"mario piattini, francisco ruiz, coral calero",sigmod record,2003
294,conf/vldb/NieKH03,bibfinder/statminer: effectively mining and using coverage and overlap statistics in data integration,"subbarao kambhampati, zaiqing nie, thomas hernandez",vldb,2003
295,conf/sigmod/Bussler02,software as a service: asp and asp aggregation,christoph bussler,sigmod conference,2002
